Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_energy_grad
108.85424423217773,0.0003,154613.4744011838,4776.7746229223285,173.42527008651294,31.16637860462728
217.04007577896118,0.0003,3645.3030718427162,2437.7582042356407,111.14966518434805,24.367571136068538
325.0015037059784,0.0003,2193.616124082392,2339.3423443558795,134.5361573359786,20.616453261592213
432.8870851993561,0.0003,1708.5243594857307,1403.6951734592653,79.3891893180199,19.71002780156231
540.7592010498047,0.0003,1566.9677338169954,1276.2811175795948,91.35198167070968,17.004211523054394
648.7739706039429,0.0003,1147.518014086517,907.5006683960013,64.39018134149089,16.081119847843347
756.6225168704987,0.0003,1767.6612112920993,1201.3129432426333,91.41456921548465,16.679060241329122
864.8080058097839,0.0003,1500.4976206758447,5418.401872225057,287.9076450077333,16.137733779711386
972.9954357147217,0.0003,2037.1297510342122,1014.2813489924031,80.03100673946103,15.233721858614828
1080.9281091690063,0.0003,1298.6080998968616,1456.0786383759942,121.01737624039802,14.482219809326404
1189.001935005188,0.0003,984.1257627423024,622.2988573794662,57.83009339568212,12.85199389775756
1297.161786556244,0.0003,1162.8320997224987,2502.4996657372467,177.6709102829824,13.964108526198004
1405.5670404434204,0.0003,3153.4728981063954,852.9258421798249,81.56873894183782,13.033911283844883
1514.3949403762817,0.0003,1520.1746871040668,2007.4563196353683,142.35273377559005,12.502666112967214
1622.7468552589417,0.0003,5524.924980246853,771.9548679027719,69.38135178908648,13.36410499236255
1730.6340758800507,0.0003,761.3752373423229,422.6328733115431,44.96753597482516,10.557169530737964
1838.8921461105347,0.0003,1622.5219693386787,1146.850657783789,109.06463203222047,11.747672631257824
1947.1588282585144,0.0003,3902.268010170695,1043.3363857795405,97.65656630768036,10.969657205021967
2055.413394212723,0.0003,4314.2479469671525,1011.3743728714104,89.16133530364776,13.482461210187127
2163.2518837451935,0.0003,1146.3417804367054,594.9010707939295,62.36725964326926,11.639996016889251
2271.326714515686,0.0003,1123.9368135890336,6149.138506011052,302.012985407888,12.234441824922818
2379.7841787338257,0.0003,25907.037511916064,1322.1541955014195,86.96292290275021,17.10517513936237
2487.875091314316,0.0003,1113.3388178590199,918.0041473394715,70.91682563716327,14.27360464403951
2596.0097868442535,0.0003,850.8002600105814,876.8119146499376,79.02939514731023,13.032522461646616
2703.9456763267517,0.0003,752.2328777827354,888.6122709452309,83.08018780274959,12.164395541371158
2811.53018951416,0.0003,752.0429884514795,705.1044639949803,70.10403910969164,11.664676863360192
2919.5582644939423,0.0003,652.9771367865699,544.7891265483214,55.954976974570556,10.993462086690673
3027.863255262375,0.0003,597.0595459745784,906.9889389574671,65.50863411978456,14.793431899092981
3135.5524213314056,0.0003,809.8750155953051,649.345139708017,65.98359774130913,11.261497406976575
3243.476176738739,0.0003,636.3889809394101,579.9016693224883,63.913481916753184,10.746486609174164
3351.3542041778564,0.0003,545.6066347607846,689.9381211531983,78.89650863088487,10.080155268934156
3459.6420822143555,0.0003,517.1869613705246,791.5178626368574,89.06921943313705,9.746435608116789
3567.385695695877,0.0003,481.9497840492145,899.252633981173,97.62275028600418,9.78808673410373
3675.2117371559143,0.0003,702.8213510630152,471.55616027467687,58.52735904446823,9.418913580734324
3782.79860496521,0.0003,490.5982692936901,392.4385141415903,47.70058503005993,9.400596740459616
3890.7602214813232,0.0003,449.94102498082333,563.1891073578266,70.73656306040073,8.735839530634083
3998.6283802986145,0.0003,425.7421716055697,689.2578937294062,88.68978670139566,8.625426498414381
4106.710227251053,0.0003,451.4377891453849,503.94907633607437,62.423789579610016,8.698329042632242
4214.85325884819,0.0003,439.3360592711872,411.5847016373736,57.86363456291978,8.249414020252374
4322.842772483826,0.0003,616.8338645753204,590.6785776666743,76.15192739794428,8.948227573505251
4430.47881603241,0.0003,537.2209720726294,356.66647715037976,51.86643530592171,7.8667673818980175
4538.781856775284,0.0003,401.989164356241,360.38969607313686,51.87012137385522,7.916131594156756
4646.949018001556,0.0003,452.8913838808668,757.1291421765123,88.47498531445616,7.860373109940229
4755.314535617828,0.0003,340.3884656485058,1227.6764325909687,129.39646946110952,7.458404814704262
4863.134972333908,0.0003,1747.494891905365,284.88589060833004,45.541980793953684,7.073674886070011
4971.319570541382,0.0003,308.9843869650117,227.86140352190273,34.86056927675766,7.0400736065531255
5079.621024847031,0.0003,342.0119338278835,525.7498271936851,78.56943274696451,7.165420049746015
5187.816798686981,0.0003,308.69393943332835,1483.3029437183163,143.82970848886276,6.94695859815112
5295.804578065872,0.0003,696.2176866095856,203.2918147712151,31.968539814045908,6.6608764615053815
5403.727575302124,0.0003,253.4441222260752,201.98474923856196,30.78525075221192,7.109754158626034
5511.959568738937,0.0003,399.16279347454366,271.5056380878079,42.69318021802538,7.137166485041016
5620.219811439514,0.0003,395.27917336344746,294.7053659927809,49.06359649206267,6.802183598345437
5728.253658771515,0.0003,262.0656434533112,270.9003638488405,46.94657157011917,6.58485122835927
5836.200155973434,0.0003,347.79502817325164,218.99052806665063,37.420350982356794,6.510511229400472
5944.653467178345,0.0003,308.2369466141301,665.6245024116096,90.63472594976983,6.831113762803862
6052.824996232986,0.0003,726.4779694969974,272.89353723056814,41.83281515096187,7.210051256477079
6160.603865623474,0.0003,341.56509692420883,996.1069302507772,115.23598106188042,6.033249216353743
6268.697764158249,0.0003,274.90009231550385,928.151157700864,115.18708262514157,6.216507866130311
6376.364219427109,0.0003,232.46322118224214,173.19792849672132,31.34658580372692,5.987118806580967
6484.432140350342,0.0003,250.52189623993524,161.8999653076773,31.18913585100895,5.914197905366866
6592.609559297562,0.0003,332.64784219987837,346.79963295090187,47.48997171094245,6.215472495971487
6701.030478477478,0.0003,223.39361948211732,162.0249063810891,31.176074181881532,5.888865511293797
6809.140214920044,0.0003,292.56553487422923,224.7598986609888,43.45951280720236,5.922871316430673
6917.209034442902,0.0003,214.21332389438942,583.7061691903648,92.27432893201511,5.78336114493377
7025.512075185776,0.0003,284.39153036728123,224.4349292888194,44.778981489031366,5.644830821927258
7133.493741035461,0.0003,174.21389430762665,657.1102012737666,94.99828327324644,5.54889153960699
7241.621014118195,0.0003,243.45337292048097,125.37724425761868,23.135508607907493,5.635133391156634
7349.188770055771,0.0003,195.4129026484771,552.5592550991664,79.54513175173467,6.059390619073821
7457.213853120804,0.0003,693.946846856389,138.84020775351345,26.4243287334011,5.517379245453538
7565.396296977997,0.0003,174.48934605446127,119.98535688690954,24.972641728580324,5.260138064872166
7674.132073879242,0.0003,179.3017382027976,116.04312773957146,22.783491296686424,5.408252930576197
7782.251405000687,0.0003,213.30247574379408,154.05330134367583,30.617068926245555,5.531919394058261
7890.1100025177,0.0003,146.5041369061928,114.12804721410626,25.731274992064954,5.00379216011433
7997.968077659607,0.0003,149.04462463113774,187.65961461198458,43.89788238572963,5.024289311708038
8106.062685251236,0.0003,168.05925248507853,431.1816806836921,77.97979629290633,4.958069653757063
8214.092047214508,0.0003,230.51759475194737,133.65523870041147,29.15560687712553,4.954813993880647
