 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
05:27 |    61 |     3.000e-04 |   754.0897 |        390.6321 |    49.9730 |          8.4216 |           10191
05:42 |    62 |     3.000e-04 |   992.6228 |        537.6414 |    74.9732 |          8.0806 |           10191
05:57 |    63 |     3.000e-04 |   801.9734 |        741.5728 |    90.1127 |          8.0618 |           10191
06:12 |    64 |     3.000e-04 |  1015.1462 |        484.0566 |    70.7322 |          7.9246 |           10191
06:27 |    65 |     3.000e-04 |  1699.8985 |       2294.6319 |   187.2762 |          8.3773 |           10191
06:42 |    66 |     3.000e-04 |   809.3848 |        758.1775 |    99.1968 |          8.0860 |           10191
06:57 |    67 |     3.000e-04 |  1891.1258 |       1000.9661 |   119.7487 |          7.7465 |           10191
07:12 |    68 |     3.000e-04 |  2071.5784 |      10292.3960 |   410.4318 |          9.9095 |           10191
07:27 |    69 |     3.000e-04 |  1995.7229 |       2033.8462 |   180.5176 |          7.7624 |           10191
07:42 |    70 |     3.000e-04 |   780.2461 |        772.7156 |    98.1181 |          7.6679 |           10191
07:57 |    71 |     3.000e-04 |   737.4907 |        322.7264 |    40.8205 |          7.6899 |           10191
08:12 |    72 |     3.000e-04 |  1307.4113 |       3324.4877 |   215.7800 |          8.9924 |           10191
08:27 |    73 |     3.000e-04 |  1678.3939 |       2084.5055 |   185.8692 |          7.6860 |           10191
08:42 |    74 |     3.000e-04 |   741.2466 |        334.3170 |    42.6896 |          7.4152 |           10191
08:56 |    75 |     3.000e-04 |  1261.5309 |       7520.9198 |   364.0364 |          8.0058 |           10191
09:11 |    76 |     3.000e-04 |   845.3326 |        311.7658 |    47.4048 |          7.3268 |           10191
09:27 |    77 |     3.000e-04 |   842.5775 |       1644.6007 |   163.8811 |          7.3809 |           10191
09:42 |    78 |     3.000e-04 |   730.9381 |       4802.9358 |   294.1416 |          7.4060 |           10191
09:57 |    79 |     3.000e-04 |   928.0763 |        394.9906 |    51.9127 |          7.8478 |           10191
10:12 |    80 |     3.000e-04 | 12886.1744 |       5105.9919 |   270.3954 |         12.2424 |           10191
10:27 |    81 |     3.000e-04 |   990.6210 |        335.7004 |    47.1569 |          6.8372 |           10191
10:42 |    82 |     3.000e-04 |   389.9167 |        583.6035 |    82.6929 |          7.3109 |           10191
10:57 |    83 |     3.000e-04 |   373.9621 |        259.1855 |    35.6493 |          6.9757 |           10191
11:12 |    84 |     3.000e-04 |   387.8016 |        272.4021 |    34.4488 |          7.0425 |           10191
11:27 |    85 |     3.000e-04 |   359.8258 |        319.0661 |    45.0639 |          6.8634 |           10191
11:42 |    86 |     3.000e-04 |   372.4634 |        427.0735 |    63.0562 |          7.2195 |           10191
11:57 |    87 |     3.000e-04 |   286.5804 |        288.1385 |    39.5460 |          6.8736 |           10191
12:12 |    88 |     3.000e-04 |   354.3271 |        459.9637 |    68.6888 |          6.8979 |           10191
12:26 |    89 |     3.000e-04 |   590.9281 |        551.1311 |    79.3514 |          6.8916 |           10191
12:41 |    90 |     3.000e-04 |   316.2747 |        248.6856 |    34.3509 |          6.7551 |           10191
12:57 |    91 |     3.000e-04 |   603.2564 |        725.1679 |    98.7808 |          6.8370 |           10191
13:11 |    92 |     3.000e-04 |   627.4376 |        828.0077 |   105.0909 |          6.6590 |           10191
13:26 |    93 |     3.000e-04 |   668.9069 |        207.3316 |    28.4546 |          6.6105 |           10191
13:41 |    94 |     3.000e-04 |   377.4005 |        282.3362 |    41.3428 |          6.9769 |           10191
13:56 |    95 |     3.000e-04 |   452.8007 |        224.0498 |    31.0091 |          6.6385 |           10191
14:12 |    96 |     3.000e-04 |   353.3384 |       1573.7861 |   150.2806 |          6.6375 |           10191
14:26 |    97 |     3.000e-04 |   463.1234 |        985.7499 |   117.9253 |          6.4472 |           10191
14:41 |    98 |     3.000e-04 |   536.6335 |        860.5375 |   114.5931 |          6.6753 |           10191
14:56 |    99 |     3.000e-04 |   368.4125 |       1612.9356 |   155.4415 |          6.2685 |           10191
15:11 |   100 |     3.000e-04 |   506.6815 |       1065.9124 |   131.5573 |          6.4324 |           10191
15:26 |   101 |     3.000e-04 |   872.5812 |       1173.7608 |   133.2332 |          7.0241 |           10191
15:41 |   102 |     3.000e-04 |   809.1277 |        196.6273 |    31.2551 |          6.1142 |           10191
15:56 |   103 |     3.000e-04 |   286.2270 |        244.2920 |    41.6105 |          6.0391 |           10191
16:11 |   104 |     3.000e-04 |   249.8185 |        463.4359 |    74.6440 |          6.0463 |           10191
16:26 |   105 |     3.000e-04 |   508.8063 |        202.4748 |    30.0386 |          6.0831 |           10191
16:41 |   106 |     3.000e-04 |   340.8559 |        208.4002 |    31.9134 |          5.8532 |           10191
16:56 |   107 |     3.000e-04 |  2373.0749 |        617.9874 |    81.1199 |          6.9332 |           10191
17:11 |   108 |     3.000e-04 |   438.1523 |        168.6860 |    22.5097 |          5.7436 |           10191
17:26 |   109 |     3.000e-04 |   147.4098 |        534.5348 |    84.4472 |          5.6790 |           10191
17:41 |   110 |     3.000e-04 |   282.1811 |        174.2858 |    27.7618 |          5.7942 |           10191
17:56 |   111 |     3.000e-04 |   236.2715 |        302.8553 |    53.5349 |          5.5720 |           10191
18:11 |   112 |     3.000e-04 |   507.6804 |        149.4875 |    21.4001 |          5.5205 |           10191
18:26 |   113 |     3.000e-04 |   160.6505 |        259.9328 |    46.8758 |          5.4745 |           10191
18:41 |   114 |     3.000e-04 |   416.6662 |       2562.9679 |   206.1675 |          6.8409 |           10191
18:56 |   115 |     3.000e-04 |  1276.4301 |        614.9920 |    84.9158 |          5.7905 |           10191
19:11 |   116 |     3.000e-04 |   216.2574 |        282.1802 |    48.3698 |          5.3138 |           10191
19:26 |   117 |     3.000e-04 |   345.8066 |        178.6163 |    27.2577 |          5.4690 |           10191
19:41 |   118 |     3.000e-04 |   151.9664 |        196.7931 |    34.3247 |          5.2280 |           10191
19:56 |   119 |     3.000e-04 |   214.5641 |        142.3822 |    20.7345 |          5.2562 |           10191
20:11 |   120 |     3.000e-04 |   265.3534 |        186.1482 |    30.8773 |          5.4121 |           10191
20:26 |   121 |     3.000e-04 |   285.4089 |        416.3996 |    62.8900 |          5.5991 |           10191
20:41 |   122 |     3.000e-04 |   160.6548 |        214.0869 |    39.2158 |          5.3405 |           10191
20:56 |   123 |     3.000e-04 | 61740.7655 |       5995.5033 |   314.8876 |         12.7886 |           10191
21:11 |   124 |     3.000e-04 |  1192.6484 |        642.3527 |    79.3035 |          8.7934 |           10191
21:26 |   125 |     3.000e-04 |   534.7591 |        452.0710 |    60.6056 |          8.3742 |           10191
