 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
52:46 |     1 |     3.000e-04 | 313050.5663 |       4443.6472 |   162.6402 |         32.1633 |            4761
54:32 |     2 |     3.000e-04 |  2906.5429 |       2493.9807 |   120.8182 |         24.2826 |            4761
56:19 |     3 |     3.000e-04 |  2078.0938 |       1842.2189 |   106.7497 |         20.4029 |            4761
58:07 |     4 |     3.000e-04 |  1529.2983 |       1265.4721 |    78.9837 |         17.8367 |            4908
59:53 |     5 |     3.000e-04 |  1227.8873 |       1104.0309 |    75.8035 |         16.6635 |            4908
01:39 |     6 |     3.000e-04 |  1108.1676 |       1681.5806 |   125.3615 |         15.7170 |            4908
03:26 |     7 |     3.000e-04 |  1049.0865 |        997.9870 |    78.0205 |         14.5324 |            4908
05:12 |     8 |     3.000e-04 |   961.6738 |       1043.9554 |    87.5933 |         14.5815 |            5090
06:59 |     9 |     3.000e-04 |   979.5012 |       1028.4213 |    72.0697 |         16.4833 |            5090
08:46 |    10 |     3.000e-04 |  1020.5515 |        836.5373 |    71.5820 |         14.5811 |            5090
10:32 |    11 |     3.000e-04 |   897.6979 |        708.1703 |    63.3197 |         13.7426 |            5090
12:19 |    12 |     3.000e-04 |  1032.6046 |       1502.4664 |   130.5942 |         13.0762 |            5267
14:06 |    13 |     3.000e-04 |   991.2433 |       1206.1882 |   116.6283 |         12.1628 |            5267
15:52 |    14 |     3.000e-04 |   702.2516 |        553.0414 |    49.7350 |         12.2244 |            5267
17:39 |    15 |     3.000e-04 |   979.2984 |        741.0106 |    71.8833 |         13.0302 |            5267
19:26 |    16 |     3.000e-04 |  2355.0710 |       6115.7591 |   283.5285 |         18.7376 |            5267
21:12 |    17 |     3.000e-04 |  1174.9446 |       1179.5022 |   109.9088 |         12.2022 |            5267
22:59 |    18 |     3.000e-04 |  1019.7700 |        504.7912 |    52.5502 |         11.4444 |            5267
24:45 |    19 |     3.000e-04 |  2093.2114 |        648.9657 |    62.0161 |         12.1266 |            5267
26:32 |    20 |     3.000e-04 |   704.6435 |        498.3960 |    51.4551 |         11.4951 |            5267
28:19 |    21 |     3.000e-04 |  1374.2996 |        755.5903 |    87.3940 |         10.5684 |            5267
30:05 |    22 |     3.000e-04 |   977.5083 |        732.9843 |    85.9732 |         10.0530 |            5267
31:52 |    23 |     3.000e-04 |   913.0029 |        431.7230 |    53.4820 |          9.6324 |            5267
33:38 |    24 |     3.000e-04 |  1150.6304 |        423.6945 |    50.7141 |          9.9788 |            5267
35:25 |    25 |     3.000e-04 |   598.2035 |        540.2872 |    65.5884 |          9.7372 |            5267
37:12 |    26 |     3.000e-04 |  1279.9478 |        592.6328 |    74.1232 |          9.4882 |            5267
38:59 |    27 |     3.000e-04 |   957.1266 |        403.6386 |    49.7840 |          9.4255 |            5267
40:46 |    28 |     3.000e-04 |  3145.0554 |       1446.6405 |   121.5545 |         11.0070 |            5267
42:32 |    29 |     3.000e-04 |   584.4821 |        448.9814 |    59.9929 |          8.4644 |            5267
44:19 |    30 |     3.000e-04 |   573.0998 |        456.6721 |    66.4816 |          8.0610 |            5267
46:05 |    31 |     3.000e-04 |   661.2979 |        454.9289 |    59.3814 |          8.6556 |            5267
47:52 |    32 |     3.000e-04 |  1393.1747 |       5419.0861 |   294.0283 |         13.8368 |            5267
49:39 |    33 |     3.000e-04 |  1281.7416 |        332.4336 |    49.2208 |          8.0885 |            5267
51:25 |    34 |     3.000e-04 |  1271.1401 |       1656.7241 |   159.1847 |          7.7422 |            5267
53:12 |    35 |     3.000e-04 |   497.1997 |        776.6142 |    92.9964 |          8.0212 |            5267
54:58 |    36 |     3.000e-04 |   471.5928 |       1004.6377 |   117.6403 |          8.3242 |            5267
56:45 |    37 |     3.000e-04 |  1353.6099 |        606.1640 |    79.0215 |          8.8275 |            5267
58:31 |    38 |     3.000e-04 |   563.7555 |        513.6216 |    74.2966 |          7.5022 |            5267
00:18 |    39 |     3.000e-04 |   792.3637 |        963.9254 |   106.9953 |          6.9875 |            5267
02:04 |    40 |     3.000e-04 |   404.5911 |        213.2846 |    32.9931 |          6.8488 |            5267
03:50 |    41 |     3.000e-04 |   432.4380 |        513.4355 |    67.2903 |          8.3237 |            5267
05:37 |    42 |     3.000e-04 |   876.6682 |        230.0795 |    34.2741 |          7.2627 |            5267
07:23 |    43 |     3.000e-04 |   362.4338 |        434.0911 |    68.1657 |          7.2591 |            5267
09:10 |    44 |     3.000e-04 |   323.3433 |        266.3800 |    37.4983 |          8.4111 |            5267
10:56 |    45 |     3.000e-04 |   611.0275 |        266.1077 |    39.5044 |          7.8750 |            5267
12:43 |    46 |     3.000e-04 |   289.3777 |        313.7490 |    52.6144 |          7.1718 |            5267
14:29 |    47 |     3.000e-04 |   280.8940 |        200.5737 |    31.9060 |          7.1129 |            5267
16:16 |    48 |     3.000e-04 |   356.8048 |        213.7887 |    37.3806 |          6.5549 |            5267
18:03 |    49 |     3.000e-04 |   241.1848 |        184.4354 |    32.1041 |          6.6293 |            5267
19:49 |    50 |     3.000e-04 |  1061.7851 |        311.0674 |    48.9609 |          6.8481 |            5267
21:36 |    51 |     3.000e-04 |   261.7835 |        415.8504 |    66.5654 |          6.4512 |            5267
23:23 |    52 |     3.000e-04 |   324.5280 |        173.0964 |    30.8943 |          6.1513 |            5267
25:09 |    53 |     3.000e-04 |   243.7169 |        148.9652 |    25.4467 |          6.1183 |            5267
26:56 |    54 |     3.000e-04 |   256.4812 |        152.3323 |    25.0965 |          6.3326 |            5267
28:42 |    55 |     3.000e-04 |   211.7842 |        181.1585 |    28.9733 |          7.0452 |            5267
30:29 |    56 |     3.000e-04 |   219.7031 |        179.2401 |    33.9898 |          6.1928 |            5267
32:16 |    57 |     3.000e-04 |   279.6797 |        347.6269 |    52.3653 |          6.6831 |            5267
34:02 |    58 |     3.000e-04 |   197.8286 |        121.7014 |    23.0047 |          5.5525 |            5267
35:48 |    59 |     3.000e-04 |   175.1979 |        118.9944 |    20.6989 |          5.7004 |            5267
37:35 |    60 |     3.000e-04 |   187.6245 |        155.0855 |    33.7884 |          5.4419 |            5267
39:21 |    61 |     3.000e-04 |   283.8914 |        142.5071 |    30.6651 |          5.3876 |            5267
41:08 |    62 |     3.000e-04 |   146.9344 |        216.1818 |    46.3545 |          5.1932 |            5267
42:55 |    63 |     3.000e-04 |   230.2417 |        122.1532 |    23.6956 |          5.4617 |            5267
44:41 |    64 |     3.000e-04 |   178.9773 |        106.0779 |    21.6101 |          5.1519 |            5267
46:28 |    65 |     3.000e-04 |   138.1532 |        100.2536 |    21.8933 |          4.9564 |            5267
48:15 |    66 |     3.000e-04 |   174.2799 |        193.2185 |    42.1172 |          5.5419 |            5267
50:01 |    67 |     3.000e-04 |   157.0272 |         97.8211 |    19.6357 |          5.0986 |            5267
51:48 |    68 |     3.000e-04 |   133.4709 |         93.8923 |    18.8380 |          5.0290 |            5267
53:35 |    69 |     3.000e-04 |   135.9088 |         97.1966 |    19.5218 |          5.0057 |            5267
55:21 |    70 |     3.000e-04 |   144.8280 |        329.8632 |    54.5166 |          5.3473 |            5267
57:08 |    71 |     3.000e-04 |   162.6795 |        124.6824 |    29.0459 |          4.6505 |            5267
58:54 |    72 |     3.000e-04 |   143.8910 |         86.8604 |    18.8550 |          4.7120 |            5267
00:40 |    73 |     3.000e-04 |   123.3639 |        138.4375 |    30.8791 |          4.7837 |            5267
02:27 |    74 |     3.000e-04 |   133.3620 |        138.3359 |    36.3744 |          4.5611 |            5267
