Time,Learning rate,Train loss,Validation loss,MAE_energy,MAE_energy_grad
45.23975396156311,0.0003,983950.8886900188,4900.007351935449,152.4354193620621,36.597061135295746
90.18044829368591,0.0003,3432.955445536629,2378.431138693623,107.39773120272692,25.3238069942944
135.07316279411316,0.0003,1976.7766284935678,1599.1776181522632,88.11139468053344,20.172818077272368
179.9165334701538,0.0003,1424.6382695766094,1299.0436406659503,85.44063541874004,17.32551065357735
224.82413458824158,0.0003,1138.3738635676373,975.8368113886714,73.51629428742038,15.59357040442628
269.73377084732056,0.0003,973.8768727231329,913.0709677003283,72.58810848551951,14.397048919588565
314.72741198539734,0.0003,831.5897319078011,751.7242966887567,63.122959326482885,13.519370286464502
359.6079239845276,0.0003,754.7612267332651,684.3650350310853,60.56553838450438,12.891421581329464
404.60823345184326,0.0003,682.073327080843,634.3281652591997,59.519954530752386,12.318937554292033
449.6108891963959,0.0003,621.0436914329321,589.1460287846481,59.24965633708201,11.864982318072336
494.576868057251,0.0003,578.0086968871848,543.5695159008367,55.75744442301951,11.463374811211798
539.5688033103943,0.0003,556.5111186932562,517.4716856883505,54.343269804936305,11.044386450683092
584.5829756259918,0.0003,515.9548491153126,492.72746048461653,53.59545307523885,10.740341293285557
629.55273604393,0.0003,494.4336438677567,460.02130742654845,50.82166507016321,10.447850559948275
675.4154875278473,0.0003,457.5030843098958,436.8040278142167,50.24403985867834,10.09555591955895
720.3195550441742,0.0003,444.8998055769012,421.22167821259217,49.661539143361864,9.924022542915383
765.995069026947,0.0003,416.1130339520008,407.55603399541076,49.49051630299562,9.585006083175394
811.0865678787231,0.0003,413.9516178874587,383.4340625986164,47.6723261936455,9.374576460455659
856.0987191200256,0.0003,384.8312897339979,366.5437469836689,46.14359371889928,9.128940321334793
900.9898478984833,0.0003,425.09214666536815,369.20177174314904,46.723411375398086,8.962825644224315
945.9512844085693,0.0003,350.4751599254504,337.6941797389772,44.30520804824343,8.759256837711245
990.9276690483093,0.0003,370.7617038636477,333.55438853762945,44.480082401348525,8.614242512018281
1035.9118599891663,0.0003,337.92625522300847,324.6100048810773,44.317635583573846,8.464841374723605
1080.8587517738342,0.0003,336.73565508177154,334.60847048385534,47.36463763000099,8.29099363055753
1125.750813484192,0.0003,328.04444055331425,291.47831453939267,40.486881406747614,8.155601703782674
1170.6606380939484,0.0003,328.2815112615978,298.69555667099075,41.986812440908636,8.039386771499645
1215.6294240951538,0.0003,315.277137347779,276.6604339050134,39.879016424288416,7.912691240597607
1260.60862326622,0.0003,276.02439232775856,267.0130688444751,38.45091646036525,7.762730756559464
1305.6074395179749,0.0003,279.5738754022317,259.9554588001561,38.48300555769805,7.62262231748006
1350.6049890518188,0.0003,262.4459931809611,256.69900036169946,38.838981949144106,7.5065790529001815
1395.571563243866,0.0003,276.086698838531,249.6084629314597,39.53500541152468,7.36413311048922
1440.590029001236,0.0003,263.8275785852651,256.27872722583254,40.75597405889231,7.303154521292348
1485.5122056007385,0.0003,259.9547493689699,299.80139043465016,51.40572968501194,7.156013922204454
1530.4782819747925,0.0003,271.48660901457015,292.66306897316804,47.58355347457206,7.260829903064045
1575.3391571044922,0.0003,246.58560997245525,285.4392022829433,46.76884058083698,7.063179483287925
1620.2274081707,0.0003,263.7618687308334,306.859946152272,54.147831191530656,6.942365059622523
1665.2722036838531,0.0003,272.2601127082533,234.26670751944448,41.33724979473527,6.758981629550659
1710.2866632938385,0.0003,244.39189953413165,200.29816691153027,32.543317622288015,6.797346615755548
1755.2268574237823,0.0003,225.04372470209506,197.20525991968057,34.46458265948448,6.6204733709922605
1800.162929534912,0.0003,236.14690560651823,806.0125284512612,110.35048454916401,6.707469180017571
1845.0682878494263,0.0003,316.8012214479985,212.3491751440609,38.58715765886246,6.570186826285241
1890.0258395671844,0.0003,239.41996804603897,224.09018942646097,41.71977049226214,6.453576009461621
1934.9209952354431,0.0003,194.83575595654207,186.01083481894148,34.68434125572253,6.2682869136460555
1979.9174981117249,0.0003,236.875537395651,225.7548019232046,39.08383501380872,6.336697264545329
2024.8435938358307,0.0003,196.37838895203637,169.89386340450602,29.89470836858081,6.345655372690121
2069.9054317474365,0.0003,292.2984975234624,168.59248652165604,31.803695581521197,6.135993164756575
2114.844756603241,0.0003,338.6350487992195,180.4980379308408,34.30812887203921,6.086525781928651
2159.9151322841644,0.0003,279.6843353327072,582.4308124570252,92.4141809937301,5.976738316724907
2204.997939825058,0.0003,399.8917589198045,1070.236454246971,129.07586055682722,6.1633199330727315
2250.0265369415283,0.0003,306.107605364023,173.03719343317823,33.35866862497512,5.812721517659718
2294.9929757118225,0.0003,226.86595602400317,151.6323663483353,27.475247056317176,6.062358886988668
2340.0537297725677,0.0003,268.10733861593167,278.23991379799986,56.95924593202627,5.7454425386707335
2385.081456899643,0.0003,250.45569448557924,470.5519046439121,81.30534512465167,5.649208778466299
2429.9919180870056,0.0003,541.5347549132745,547.0429962396792,86.16942706259952,5.675583932396549
2474.9278252124786,0.0003,432.51918857484134,146.11767595368408,27.762814350492636,5.7924445079908
2519.923014163971,0.0003,368.9612795192253,248.7321579633802,52.393084755672774,5.508505494600411
2564.852696418762,0.0003,285.7430638381041,192.37414226735325,42.13140597009355,5.575578264123331
2609.775105237961,0.0003,298.47501536440546,475.3045708825085,78.4196649830812,6.065079581013583
2654.7229237556458,0.0003,1549.140162244564,1090.0370205942247,115.61662068944068,8.794394671607241
2699.731063604355,0.0003,1056.2502291764501,1643.1924461120736,170.84076930732485,5.7634758375779835
2744.700845718384,0.0003,932.4742223520748,165.55750297468666,34.486362102532844,5.558313112636224
2789.637922525406,0.0003,427.9630726520698,1624.4775024153785,161.12951862310908,5.864128491039347
2834.5545105934143,0.0003,521.5547975189264,2061.1656613868436,175.77756985220938,5.85483808326917
2879.4927232265472,0.0003,762.0149720572383,141.04503126544316,32.58917345180633,5.122898821245953
2924.455390691757,0.0003,193.46345398282745,148.5264994213011,35.71916208449443,5.019163976743267
2969.381175518036,0.0003,191.69711577757678,161.91770900499478,39.100976406996416,5.066795062694958
3014.2709929943085,0.0003,561.9318428915055,976.8830903494987,125.86083859972133,5.096394739163804
3059.300213575363,0.0003,1522.3249601103569,114.92257137953797,24.879224915717057,4.908336495227237
3104.282360315323,0.0003,224.42064033327642,200.45222852716398,41.33898902455712,5.197487651647516
3149.232733488083,0.0003,226.99991481204285,260.3624556182883,56.76463630822054,5.032737917863559
3194.169098377228,0.0003,174.48592539302638,159.5758727976734,40.17043410380175,4.8489351512526655
3239.025974035263,0.0003,304.37286316918545,276.50579084890256,59.49717372238256,4.912022777666726
3283.9192140102386,0.0003,333.26690355311325,104.5317406555624,23.791989232931925,4.93008129460584
3328.836464881897,0.0003,555.6145950011651,935.877692698732,124.66164597432325,5.911907414810866
3373.787521839142,0.0003,471.4124858918737,298.6111638195451,62.74663692401473,4.972649664006357
3418.6754772663116,0.0003,468.94790394822974,333.1303773129447,60.286418317078024,6.31373853697781
3463.6362080574036,0.0003,1092.4921301558586,980.6405054688425,123.00822178542994,5.102670743813176
3508.5851006507874,0.0003,248.5766677495126,151.3681056763939,35.24717807648288,4.795349193393153
3555.0383307933807,0.0003,279.33828280645207,128.22316131483348,33.47760896136047,4.808836568027916
3599.993865966797,0.0003,131.78264486177372,89.05426311298615,21.761147390960886,4.573831533675866
3644.9940905570984,0.0003,1074.3289276345397,109.14425419687915,25.98510353428543,4.82525935241945
3689.964705467224,0.0003,218.33766580383633,976.4675806468032,131.2648670755374,4.479129024705342
3734.8986163139343,0.0003,896.282832044591,170.89925067958546,29.118642508148387,7.044009552929795
3779.789665222168,0.0003,292.3483688104348,148.85831973345407,39.63986435422472,4.548054656343777
3824.6393406391144,0.0003,422.40060186333994,272.35416405015127,60.984487429090365,4.582339187618455
3869.569719314575,0.0003,97.58149053438113,81.87543418520973,20.978393165928544,4.2969449935343125
