 Time | Epoch | Learning rate | Train loss | Validation loss | MAE_energy | MAE_energy_grad | GPU Memory (MB)
00:58 |     1 |     3.000e-04 | 2267093.5599 |      16575.4774 |   226.4076 |         78.8517 |           10119
01:13 |     2 |     3.000e-04 | 11926.8564 |       9379.8297 |   174.8304 |         59.0985 |           10119
01:28 |     3 |     3.000e-04 |  7504.0164 |       6476.6084 |   144.6770 |         49.4607 |           10119
01:44 |     4 |     3.000e-04 |  5680.2285 |       4967.5809 |   126.8019 |         43.7414 |           10177
01:59 |     5 |     3.000e-04 |  4352.8412 |       4057.9266 |   112.6680 |         39.8383 |           10180
02:14 |     6 |     3.000e-04 |  3742.1861 |       3501.4971 |   115.6448 |         36.9893 |           10180
02:29 |     7 |     3.000e-04 |  3215.0772 |       3234.5573 |   120.0787 |         34.7456 |           10180
02:44 |     8 |     3.000e-04 |  2994.6873 |       3436.8235 |   125.9951 |         32.6599 |           10180
02:59 |     9 |     3.000e-04 |  2709.6807 |       2485.5954 |    97.2411 |         31.0871 |           10180
03:14 |    10 |     3.000e-04 |  2397.2843 |       4452.1916 |   204.7450 |         29.6366 |           10180
03:29 |    11 |     3.000e-04 |  2281.3041 |       2067.3259 |    80.3731 |         28.2426 |           10180
03:44 |    12 |     3.000e-04 |  2030.2760 |       1920.8779 |    86.8244 |         27.0882 |           10180
03:59 |    13 |     3.000e-04 |  1978.6757 |       2028.0050 |    87.9695 |         26.0098 |           10180
04:14 |    14 |     3.000e-04 |  1893.0903 |       1912.7958 |   104.7372 |         25.0597 |           10180
04:29 |    15 |     3.000e-04 |  1930.3337 |       1907.5437 |    91.5798 |         24.0890 |           10180
04:44 |    16 |     3.000e-04 |  1707.8295 |       1827.7263 |    94.5068 |         23.3338 |           10180
04:59 |    17 |     3.000e-04 |  1663.2994 |       1426.2146 |    72.5544 |         22.4478 |           10180
05:14 |    18 |     3.000e-04 |  1481.1749 |       1734.5183 |    97.9821 |         21.8157 |           10182
05:29 |    19 |     3.000e-04 |  1406.4456 |       1360.7092 |    85.6877 |         21.2490 |           10185
05:44 |    20 |     3.000e-04 |  1496.5302 |       1123.1044 |    60.0338 |         20.5110 |           10185
05:59 |    21 |     3.000e-04 |  1300.4906 |       1854.6918 |   122.8323 |         20.0537 |           10185
06:14 |    22 |     3.000e-04 |  1775.1197 |       1511.3571 |    98.2154 |         19.5772 |           10185
06:29 |    23 |     3.000e-04 |  1394.3155 |       1135.3764 |    72.8187 |         18.8796 |           10185
06:44 |    24 |     3.000e-04 |  1411.8716 |       2100.3431 |   154.6575 |         18.4140 |           10185
06:59 |    25 |     3.000e-04 |  1383.2944 |       1082.2271 |    71.5614 |         18.0671 |           10185
07:14 |    26 |     3.000e-04 |  3712.6414 |       3104.8467 |   182.5863 |         20.0148 |           10185
07:29 |    27 |     3.000e-04 |  4206.9839 |        845.1438 |    56.1015 |         16.9801 |           10185
07:44 |    28 |     3.000e-04 |  1957.4227 |        849.0950 |    64.2187 |         16.5661 |           10185
